Day,Month,Year,Hour,Minute,Argonnessen,Cannith,Ghallanda,Khyber,Orien,Sarlona,Thelanis
27,2,2020,14,50,7,12,8,8,17,14,9
27,2,2020,14,55,7,13,7,11,14,13,9
27,2,2020,15,0,6,13,12,15,16,13,7
27,2,2020,15,5,6,15,10,15,15,14,6
27,2,2020,15,10,6,18,13,11,17,14,4
27,2,2020,15,15,7,18,16,13,17,11,6
27,2,2020,15,20,7,15,13,9,18,10,8
27,2,2020,15,25,8,15,13,11,16,9,10
27,2,2020,15,30,10,15,14,12,14,9,9
27,2,2020,15,35,9,16,11,11,13,10,8
27,2,2020,15,40,7,15,11,10,14,8,6
27,2,2020,15,45,7,15,12,8,11,9,7
27,2,2020,15,50,8,12,12,10,9,10,9
27,2,2020,15,55,10,12,13,10,11,9,9
27,2,2020,16,0,7,14,14,10,10,8,9
27,2,2020,16,5,8,15,10,13,9,9,8
27,2,2020,16,10,9,12,12,9,13,7,11
27,2,2020,16,15,9,11,12,9,16,8,11
27,2,2020,16,20,11,12,14,10,17,9,13
27,2,2020,16,25,9,13,16,9,12,10,14
27,2,2020,16,30,8,15,16,9,17,12,17
27,2,2020,16,35,7,14,18,9,15,13,16
27,2,2020,16,40,9,14,18,8,12,12,16
27,2,2020,16,45,8,12,15,8,12,12,12
27,2,2020,16,50,7,10,13,7,15,9,11
27,2,2020,16,55,8,10,11,6,19,10,12
27,2,2020,17,0,8,9,12,5,17,10,13
27,2,2020,17,5,6,8,14,7,12,10,15
27,2,2020,17,10,7,7,13,9,13,10,13
27,2,2020,17,15,8,10,13,7,14,7,11
27,2,2020,17,20,8,8,12,6,12,8,14
27,2,2020,17,25,11,10,13,9,10,14,12
27,2,2020,17,30,12,10,11,7,12,13,14
27,2,2020,17,35,10,12,12,6,11,13,12
27,2,2020,17,40,10,13,12,9,17,15,13
27,2,2020,17,45,8,11,12,8,14,12,13
27,2,2020,17,50,10,12,10,8,16,11,14
27,2,2020,17,55,10,14,9,9,14,11,13
27,2,2020,18,0,9,14,7,8,11,11,11
27,2,2020,18,5,9,14,11,13,13,9,13
27,2,2020,18,10,10,14,13,13,15,9,13
27,2,2020,18,15,12,12,14,13,16,8,12
27,2,2020,18,20,13,9,15,11,15,10,12
27,2,2020,18,25,12,8,14,14,16,5,15
27,2,2020,18,30,11,10,12,14,17,6,14
27,2,2020,18,35,11,9,12,13,17,9,13
27,2,2020,18,40,12,15,10,12,20,10,13
27,2,2020,18,45,12,15,11,9,15,10,10
27,2,2020,18,50,13,14,12,10,17,9,12
27,2,2020,18,55,11,16,12,12,18,11,11
27,2,2020,19,0,11,17,13,9,16,10,11
27,2,2020,19,5,9,19,12,6,14,10,11
27,2,2020,19,10,7,23,10,8,10,11,11
27,2,2020,19,15,7,20,10,8,11,12,12
27,2,2020,19,20,6,19,10,6,10,14,14
27,2,2020,19,25,9,17,11,6,9,14,12
27,2,2020,19,30,11,15,8,7,12,13,13
27,2,2020,19,35,11,15,9,7,14,14,12
27,2,2020,19,40,9,14,8,6,13,13,13
27,2,2020,19,45,9,12,8,6,11,13,13
27,2,2020,19,50,8,11,10,6,14,12,15
27,2,2020,19,55,10,12,8,5,14,12,14
27,2,2020,20,0,10,14,9,7,13,10,11
27,2,2020,20,5,10,14,12,10,11,12,9
27,2,2020,20,10,11,16,11,10,15,12,9
27,2,2020,20,15,12,17,13,5,18,11,9
27,2,2020,20,20,9,15,12,6,18,9,7
27,2,2020,20,25,11,13,14,8,17,7,7
27,2,2020,20,30,8,13,13,8,18,10,8
27,2,2020,20,35,8,13,12,11,17,12,9
27,2,2020,20,40,8,15,13,10,16,11,8
27,2,2020,20,45,6,16,14,11,14,11,8
27,2,2020,20,50,6,15,14,9,17,14,8
27,2,2020,20,55,6,12,18,9,21,12,9
27,2,2020,21,0,10,14,15,13,18,12,10
27,2,2020,21,5,8,17,17,8,14,14,11
27,2,2020,21,10,10,15,17,10,15,15,11
27,2,2020,21,15,10,13,17,9,14,12,9
27,2,2020,21,20,9,14,20,6,11,13,8
27,2,2020,21,25,11,14,19,5,13,11,8
27,2,2020,21,30,8,19,18,6,14,10,8
27,2,2020,21,35,9,20,20,7,13,10,6
27,2,2020,21,40,10,18,16,7,14,8,6
27,2,2020,21,45,9,16,17,7,13,7,4
27,2,2020,21,50,12,22,16,8,16,9,6
27,2,2020,21,55,12,20,15,8,18,9,6
27,2,2020,22,0,10,18,10,4,18,8,8
27,2,2020,22,5,14,17,10,4,16,8,5
27,2,2020,22,10,14,16,11,5,15,6,5
27,2,2020,22,15,14,18,11,5,16,10,5
27,2,2020,22,20,8,16,12,9,16,11,7
27,2,2020,22,25,9,17,10,10,13,10,8
27,2,2020,22,30,7,16,7,10,12,12,8
27,2,2020,22,35,6,18,11,9,11,13,7
27,2,2020,22,40,5,19,11,11,9,11,6
27,2,2020,22,45,6,16,11,14,8,10,7
27,2,2020,22,50,8,16,9,13,11,12,7
27,2,2020,22,55,8,16,11,10,12,9,6
27,2,2020,23,0,6,14,12,8,14,10,7
27,2,2020,23,5,8,13,11,9,14,9,8
27,2,2020,23,10,7,14,10,8,12,7,12
27,2,2020,23,15,9,13,9,6,10,5,12
27,2,2020,23,20,8,9,9,3,9,8,9
27,2,2020,23,25,8,10,8,4,6,7,7
27,2,2020,23,30,7,14,10,7,6,8,9
27,2,2020,23,35,8,11,10,8,11,10,8
27,2,2020,23,40,7,14,6,8,10,10,9
27,2,2020,23,45,7,15,7,9,10,12,9
27,2,2020,23,50,9,17,8,9,8,13,10
27,2,2020,23,55,9,13,7,8,9,8,10
28,2,2020,0,0,7,13,7,9,10,7,13
28,2,2020,0,5,8,14,5,8,11,9,10
28,2,2020,0,10,8,12,5,9,10,9,11
28,2,2020,0,15,7,13,5,6,8,6,12
28,2,2020,0,20,6,12,6,6,7,8,10
28,2,2020,0,25,5,15,3,6,8,10,8
28,2,2020,0,30,5,16,5,2,7,12,9
28,2,2020,0,35,4,18,5,4,8,13,7
28,2,2020,0,40,5,16,5,4,7,16,8
28,2,2020,0,45,5,15,5,5,9,12,6
28,2,2020,0,50,5,13,5,8,7,12,4
28,2,2020,0,55,5,16,5,8,7,4,5
28,2,2020,1,0,2,15,5,7,7,5,4
28,2,2020,1,5,4,15,8,8,5,7,3
28,2,2020,1,10,4,17,7,6,4,6,3
28,2,2020,1,15,5,16,10,5,3,6,2
28,2,2020,1,20,5,9,6,5,3,8,2
28,2,2020,1,25,3,10,7,4,4,10,2
28,2,2020,1,30,3,12,7,6,4,7,3
28,2,2020,1,35,3,12,6,7,6,9,5
28,2,2020,1,40,3,12,6,7,6,8,5
28,2,2020,1,45,4,13,8,6,5,8,6
28,2,2020,1,50,5,12,9,6,7,7,7
28,2,2020,1,55,6,14,8,8,4,6,7
28,2,2020,2,0,5,11,9,6,4,7,7
28,2,2020,2,5,5,11,6,5,3,6,7
28,2,2020,2,10,5,9,6,6,2,5,8
28,2,2020,2,15,3,9,6,6,1,7,8
28,2,2020,2,20,4,9,4,6,2,7,8
28,2,2020,2,25,4,11,4,5,3,8,7
28,2,2020,2,30,5,9,6,5,3,11,8
28,2,2020,2,35,6,10,7,4,2,8,7
28,2,2020,2,40,5,7,7,4,4,7,7
28,2,2020,2,45,4,8,5,4,6,8,6
28,2,2020,2,50,4,11,7,6,6,7,5
28,2,2020,2,55,5,12,6,6,5,5,5
28,2,2020,3,0,3,13,5,4,6,6,4
28,2,2020,3,5,3,12,6,4,6,7,5
28,2,2020,3,10,4,10,7,6,6,5,5
28,2,2020,3,15,4,10,5,5,7,6,6
28,2,2020,3,20,5,10,6,6,7,5,6
28,2,2020,3,25,6,10,6,5,6,5,4
28,2,2020,3,30,6,11,6,5,7,6,4
28,2,2020,3,35,6,13,5,5,8,5,4
28,2,2020,3,40,6,11,4,8,7,6,4
28,2,2020,3,45,6,7,4,8,5,6,5
28,2,2020,3,50,6,9,4,9,5,6,6
28,2,2020,3,55,5,11,4,9,4,7,6
28,2,2020,4,0,5,12,7,8,5,5,7
28,2,2020,4,5,5,12,8,7,6,7,8
28,2,2020,4,10,5,12,8,7,7,5,8
28,2,2020,4,15,7,11,7,6,6,5,7
28,2,2020,4,20,8,11,6,7,4,4,7
28,2,2020,4,25,7,11,5,9,6,5,7
28,2,2020,4,30,7,12,5,9,5,7,7
28,2,2020,4,35,7,14,5,7,8,6,8
28,2,2020,4,40,6,12,6,9,8,6,7
28,2,2020,4,45,7,12,6,9,9,6,7
28,2,2020,4,50,9,11,5,9,6,5,6
28,2,2020,4,55,8,11,5,8,6,6,6
28,2,2020,5,0,7,10,4,6,8,5,7
28,2,2020,5,5,8,12,4,6,9,4,7
28,2,2020,5,10,8,11,2,7,8,2,5
28,2,2020,5,15,10,12,3,7,8,2,5
28,2,2020,5,20,9,13,4,6,12,3,6
28,2,2020,5,25,10,12,5,6,12,3,6
28,2,2020,5,30,9,11,4,6,10,4,8
28,2,2020,5,35,5,12,5,7,10,6,9
28,2,2020,5,40,5,12,5,7,9,6,10
28,2,2020,5,45,7,12,4,7,9,7,8
28,2,2020,5,50,2,13,3,7,8,4,10
28,2,2020,5,55,2,9,3,7,7,4,8
28,2,2020,6,0,0,10,4,7,7,5,7
28,2,2020,6,5,1,11,4,7,7,9,7
28,2,2020,6,10,1,9,4,5,7,10,7
28,2,2020,6,15,1,10,4,5,7,11,6
28,2,2020,6,20,3,11,3,7,4,10,7
28,2,2020,6,25,2,11,3,7,5,10,5
28,2,2020,6,30,5,9,2,6,4,9,6
28,2,2020,6,35,5,7,3,6,4,7,7
28,2,2020,6,40,5,7,3,6,6,8,8
28,2,2020,6,45,4,9,3,6,7,10,5
28,2,2020,6,50,4,8,5,6,6,7,8
28,2,2020,6,55,3,8,7,5,7,6,10
28,2,2020,7,0,3,10,6,5,8,6,10
28,2,2020,7,5,3,11,5,5,9,7,11
28,2,2020,7,10,6,13,5,4,11,7,11
28,2,2020,7,15,7,9,5,4,11,4,10
28,2,2020,7,20,7,9,4,5,11,9,12
28,2,2020,7,25,7,13,6,4,9,10,10
28,2,2020,7,30,7,12,6,3,7,11,13
28,2,2020,7,35,8,14,5,4,8,10,12
28,2,2020,7,40,7,14,5,4,7,9,11
28,2,2020,7,45,6,14,7,2,6,10,13
28,2,2020,7,50,4,16,9,3,7,7,10
28,2,2020,7,55,5,15,9,3,11,5,9
28,2,2020,8,0,7,14,8,5,10,5,10
28,2,2020,8,5,7,14,9,6,11,4,11
28,2,2020,8,10,7,12,9,4,11,6,9
28,2,2020,8,15,7,11,8,3,10,6,9
28,2,2020,8,20,8,9,7,4,12,6,9
28,2,2020,8,25,7,14,7,5,9,8,10
28,2,2020,8,30,6,11,7,4,9,7,11
28,2,2020,8,35,5,14,7,4,11,6,10
28,2,2020,8,40,6,12,7,4,11,6,9
28,2,2020,8,45,6,11,6,5,10,4,10
28,2,2020,8,50,5,12,5,5,10,5,11
28,2,2020,8,55,7,12,7,7,13,4,13
28,2,2020,9,0,7,13,8,6,16,5,14
28,2,2020,9,5,7,12,8,6,15,6,14
28,2,2020,9,10,6,11,7,6,19,6,12
28,2,2020,9,15,7,11,7,7,19,4,10
28,2,2020,9,20,8,11,8,7,22,8,13
28,2,2020,9,25,8,10,7,8,17,9,12
28,2,2020,9,30,8,8,6,9,15,7,13
28,2,2020,9,35,8,9,5,10,13,6,11
28,2,2020,9,40,8,10,5,8,11,6,10
28,2,2020,9,45,6,10,4,6,13,7,12
28,2,2020,9,50,5,12,8,5,12,10,12
28,2,2020,9,55,7,13,9,6,8,10,11
28,2,2020,10,0,4,14,9,7,8,11,11
28,2,2020,10,5,4,12,9,5,11,10,9
28,2,2020,10,10,2,12,12,8,14,10,10
28,2,2020,10,15,1,13,12,8,16,9,9
28,2,2020,10,20,4,16,11,7,17,11,9
28,2,2020,10,25,4,16,10,8,16,9,9
28,2,2020,10,30,5,16,11,9,18,8,8
28,2,2020,10,35,6,15,11,8,15,7,7
28,2,2020,10,40,6,16,12,6,13,6,10
28,2,2020,10,45,6,17,14,7,15,7,10
28,2,2020,10,50,6,18,12,4,16,9,9
28,2,2020,10,55,7,18,11,5,13,8,9
28,2,2020,11,0,6,16,10,5,13,8,9
28,2,2020,11,5,6,13,12,6,13,10,10
28,2,2020,11,10,6,15,9,10,13,11,7
28,2,2020,11,15,5,17,9,10,10,11,6
28,2,2020,11,20,7,17,12,8,12,9,8
28,2,2020,11,25,8,18,11,9,12,9,6
28,2,2020,11,30,6,17,10,10,13,9,11
28,2,2020,11,35,6,16,12,11,13,8,11
28,2,2020,11,40,5,12,12,7,13,8,10
28,2,2020,11,45,3,14,12,7,15,8,13
28,2,2020,11,50,5,15,13,7,12,8,12
28,2,2020,11,55,4,14,15,9,9,8,13
28,2,2020,12,0,5,13,17,9,10,7,15
28,2,2020,12,5,4,14,17,9,8,7,16
28,2,2020,12,10,5,16,14,7,9,6,16
28,2,2020,12,15,5,15,14,6,10,6,14
28,2,2020,12,20,5,14,13,6,9,6,17
28,2,2020,12,25,6,12,14,6,10,10,18
28,2,2020,12,30,4,14,13,7,10,10,19
28,2,2020,12,35,5,14,15,6,13,9,17
28,2,2020,12,40,5,12,17,6,9,7,12
28,2,2020,12,45,7,11,14,9,13,8,11
28,2,2020,12,50,6,13,14,7,14,7,9
28,2,2020,12,55,4,14,15,9,8,7,10
28,2,2020,13,0,3,14,14,11,9,5,11
28,2,2020,13,5,3,12,16,9,12,6,8
28,2,2020,13,10,4,13,17,11,13,7,6
28,2,2020,13,15,5,12,19,11,12,5,6
28,2,2020,13,20,5,13,19,9,14,7,7
28,2,2020,13,25,6,14,16,8,19,8,12
28,2,2020,13,30,5,17,17,7,19,9,13
28,2,2020,13,35,7,19,14,9,16,5,11
28,2,2020,13,40,8,16,13,9,20,6,11
28,2,2020,13,45,8,19,13,10,15,6,10
28,2,2020,13,50,10,19,8,11,15,7,9
28,2,2020,13,55,8,18,9,12,15,10,10
28,2,2020,14,0,7,20,12,11,14,11,10
28,2,2020,14,5,7,20,11,10,12,9,9
28,2,2020,14,10,8,19,11,11,11,10,11
28,2,2020,14,15,7,20,10,12,14,10,8
28,2,2020,14,20,9,20,10,13,14,9,8
28,2,2020,14,25,11,22,12,12,12,10,12
28,2,2020,14,30,10,18,11,13,14,12,15
28,2,2020,14,35,9,15,15,12,17,10,12
28,2,2020,14,40,9,22,14,10,16,12,14
28,2,2020,14,45,10,22,12,8,15,12,12
28,2,2020,14,50,12,21,10,7,17,11,11
28,2,2020,14,55,14,20,11,7,20,9,9
28,2,2020,15,0,13,21,11,7,20,11,9
28,2,2020,15,5,13,17,8,8,21,10,11
28,2,2020,15,10,17,17,9,7,21,10,12
28,2,2020,15,15,13,17,11,7,16,8,11
28,2,2020,15,20,14,17,8,12,16,6,11
28,2,2020,15,25,14,17,11,9,14,7,13
28,2,2020,15,30,14,17,13,9,13,9,15
28,2,2020,15,35,14,15,12,6,12,9,13
28,2,2020,15,40,13,11,13,4,14,7,13
28,2,2020,15,45,14,14,14,5,12,8,12
28,2,2020,15,50,14,16,12,6,12,12,10
28,2,2020,15,55,14,17,13,7,13,11,9
28,2,2020,16,0,13,17,10,8,16,10,9
28,2,2020,16,5,10,19,11,7,16,9,8
28,2,2020,16,10,11,18,12,7,15,9,9
28,2,2020,16,15,9,18,15,7,15,6,10
28,2,2020,16,20,10,16,9,9,15,7,12
28,2,2020,16,25,11,15,10,11,14,6,12
28,2,2020,16,30,12,15,10,11,20,7,13
28,2,2020,16,35,11,14,9,12,20,10,14
28,2,2020,16,40,8,11,9,13,22,7,12
28,2,2020,16,45,7,9,7,14,19,8,13
28,2,2020,16,50,8,11,6,13,15,7,12
28,2,2020,16,55,9,13,8,14,15,9,11
28,2,2020,17,0,10,11,9,11,17,10,10
28,2,2020,17,5,11,13,8,11,21,14,12
28,2,2020,17,10,10,16,8,10,19,10,17
28,2,2020,17,15,12,15,8,10,17,10,15
28,2,2020,17,20,14,16,10,8,13,7,18
28,2,2020,17,25,14,15,10,9,14,8,16
28,2,2020,17,30,13,12,9,10,15,8,18
28,2,2020,17,35,13,12,9,11,16,6,16
28,2,2020,17,40,13,12,9,9,18,7,13
28,2,2020,17,45,14,8,9,12,18,6,14
28,2,2020,17,50,13,9,9,12,13,7,14
28,2,2020,17,55,11,9,8,10,16,7,12
28,2,2020,18,0,10,8,8,7,17,6,13
28,2,2020,18,5,14,9,9,10,18,7,12
28,2,2020,18,10,13,9,6,11,19,8,9
28,2,2020,18,15,12,9,7,11,24,7,12
28,2,2020,18,20,10,9,7,12,28,8,8
28,2,2020,18,25,10,8,9,13,24,7,10
28,2,2020,18,30,13,5,8,12,23,8,9
28,2,2020,18,35,13,5,11,12,25,9,6
28,2,2020,18,40,13,5,10,12,23,7,9
28,2,2020,18,45,12,5,8,11,22,6,6
28,2,2020,18,50,11,6,8,7,19,5,7
28,2,2020,18,55,13,11,7,10,25,7,9
28,2,2020,19,0,10,9,11,6,22,8,9
28,2,2020,19,5,12,11,7,9,21,9,12
28,2,2020,19,10,11,12,8,11,17,12,12
28,2,2020,19,15,7,12,9,12,13,12,9
28,2,2020,19,20,9,12,7,11,16,10,10
28,2,2020,19,25,11,14,7,11,16,9,9
28,2,2020,19,30,13,13,7,10,20,9,6
28,2,2020,19,35,14,13,9,10,18,10,7
28,2,2020,19,40,15,13,9,12,15,9,9
28,2,2020,19,45,13,13,8,11,16,11,9
28,2,2020,19,50,12,15,8,12,15,10,10
28,2,2020,19,55,11,15,9,10,17,9,7
28,2,2020,20,0,13,17,10,13,15,11,7
28,2,2020,20,5,12,18,7,13,13,10,8
28,2,2020,20,10,15,20,11,14,16,12,8
28,2,2020,20,15,14,18,11,13,10,12,10
28,2,2020,20,20,12,17,9,13,15,11,9
28,2,2020,20,25,11,18,12,15,15,12,9
28,2,2020,20,30,11,19,10,11,15,14,9
28,2,2020,20,35,12,16,13,15,19,13,9
28,2,2020,20,40,11,15,16,15,15,14,10
28,2,2020,20,45,8,17,16,14,18,14,12
28,2,2020,20,50,8,16,14,10,19,12,12
28,2,2020,20,55,9,14,14,9,21,15,10
28,2,2020,21,0,10,15,15,8,23,15,10
28,2,2020,21,5,10,13,16,8,18,17,10
28,2,2020,21,10,11,14,12,8,17,13,11
28,2,2020,21,15,10,16,13,11,21,13,11
28,2,2020,21,20,9,12,14,6,17,14,7
28,2,2020,21,25,11,15,12,6,19,12,6
28,2,2020,21,30,11,13,16,8,14,11,8
28,2,2020,21,35,12,13,16,5,12,7,8
28,2,2020,21,40,15,9,14,7,13,4,9
28,2,2020,21,45,18,13,16,8,10,5,9
28,2,2020,21,50,16,14,17,6,12,6,10
28,2,2020,21,55,15,13,15,7,12,7,8
28,2,2020,22,0,17,10,13,5,14,9,4
28,2,2020,22,5,17,8,13,7,10,8,6
28,2,2020,22,10,17,11,13,9,13,6,8
28,2,2020,22,15,18,11,14,10,12,8,10
28,2,2020,22,20,18,10,11,9,13,9,10
28,2,2020,22,25,16,8,12,8,13,8,10
28,2,2020,22,30,18,9,13,7,11,8,8
28,2,2020,22,35,16,12,11,6,13,8,6
28,2,2020,22,40,13,13,12,7,16,4,7
28,2,2020,22,45,14,13,13,9,17,6,8
28,2,2020,22,50,13,13,13,6,18,6,7
28,2,2020,22,55,15,12,12,8,16,7,7
28,2,2020,23,0,16,12,11,6,16,8,8
28,2,2020,23,5,17,13,13,7,17,8,8
28,2,2020,23,10,17,16,12,6,18,7,9
28,2,2020,23,15,17,16,13,5,16,5,10
28,2,2020,23,20,19,17,11,6,12,6,8
28,2,2020,23,25,18,18,11,7,16,8,9
28,2,2020,23,30,18,17,13,4,13,7,8
28,2,2020,23,35,17,20,14,5,10,5,7
28,2,2020,23,40,15,20,15,7,14,2,10
28,2,2020,23,45,14,21,17,6,15,3,9
28,2,2020,23,50,15,16,15,8,16,7,8
28,2,2020,23,55,12,15,17,8,11,7,9
29,2,2020,0,0,11,13,14,8,15,7,9
29,2,2020,0,5,12,14,15,6,14,7,12
29,2,2020,0,10,12,13,13,6,16,9,10
29,2,2020,0,15,13,12,12,5,17,12,9
29,2,2020,0,20,12,11,11,5,17,14,12
29,2,2020,0,25,10,14,12,4,15,13,9
29,2,2020,0,30,11,14,11,5,9,16,9
29,2,2020,0,35,13,13,13,4,12,14,8
29,2,2020,0,40,13,11,13,6,8,15,7
29,2,2020,0,45,10,16,15,7,9,16,4
29,2,2020,0,50,8,15,16,8,9,15,4
29,2,2020,0,55,8,14,13,8,14,13,6
29,2,2020,1,0,8,11,14,9,14,11,5
29,2,2020,1,5,7,13,12,7,11,10,6
29,2,2020,1,10,4,10,13,7,11,12,7
29,2,2020,1,15,6,12,15,8,12,13,9
29,2,2020,1,20,9,12,16,6,11,11,8
29,2,2020,1,25,8,13,16,8,9,14,6
29,2,2020,1,30,7,12,15,6,8,11,8
29,2,2020,1,35,7,10,13,7,8,12,7
29,2,2020,1,40,7,12,11,7,9,10,7
29,2,2020,1,45,8,13,10,7,11,12,7
29,2,2020,1,50,11,11,11,7,10,13,6
29,2,2020,1,55,8,10,14,6,10,13,7
29,2,2020,2,0,10,12,12,7,10,12,6
29,2,2020,2,5,7,13,13,8,12,12,6
29,2,2020,2,10,7,12,11,7,11,12,6
29,2,2020,2,15,7,13,11,6,13,10,3
29,2,2020,2,20,8,12,10,7,12,9,1
29,2,2020,2,25,7,13,10,6,7,11,2
29,2,2020,2,30,7,15,11,7,9,10,3
29,2,2020,2,35,6,17,12,7,8,12,5
29,2,2020,2,40,6,19,9,8,10,9,5
29,2,2020,2,45,9,19,11,8,8,6,5
29,2,2020,2,50,10,16,11,9,6,9,5
29,2,2020,2,55,5,16,12,8,7,9,6
29,2,2020,3,0,5,16,10,8,8,6,6
29,2,2020,3,5,5,17,11,8,8,9,5
29,2,2020,3,10,4,18,12,8,8,7,6
29,2,2020,3,15,5,17,11,7,8,8,6
29,2,2020,3,20,10,14,11,7,7,9,6
29,2,2020,3,25,9,17,10,6,7,11,6
29,2,2020,3,30,8,15,8,7,7,11,6
29,2,2020,3,35,9,14,8,7,7,9,8
29,2,2020,3,40,8,13,6,6,8,9,7
29,2,2020,3,45,8,14,6,4,7,8,7
29,2,2020,3,50,8,15,7,5,8,8,8
29,2,2020,3,55,7,15,8,4,9,8,7
29,2,2020,4,0,6,13,10,5,7,11,4
29,2,2020,4,5,4,11,10,5,9,11,5
29,2,2020,4,10,6,12,10,3,8,9,5
29,2,2020,4,15,6,12,9,6,8,9,6
29,2,2020,4,20,6,11,6,7,7,10,6
29,2,2020,4,25,7,11,8,6,7,6,6
29,2,2020,4,30,8,14,6,8,7,7,6
29,2,2020,4,35,8,13,5,6,5,9,7
29,2,2020,4,40,6,13,5,4,6,11,7
29,2,2020,4,45,7,13,6,4,6,13,5
29,2,2020,4,50,5,10,8,4,6,12,5
29,2,2020,4,55,6,10,10,5,7,10,5
29,2,2020,5,0,8,13,9,6,6,12,5
29,2,2020,5,5,8,11,11,7,4,13,6
29,2,2020,5,10,8,13,12,7,6,12,6
29,2,2020,5,15,8,12,11,6,6,9,6
29,2,2020,5,20,7,12,10,5,7,10,4
29,2,2020,5,25,7,12,9,9,7,13,5
29,2,2020,5,30,10,13,10,7,5,11,5
29,2,2020,5,35,11,13,11,7,9,12,5
29,2,2020,5,40,8,13,9,7,8,11,5
29,2,2020,5,45,8,15,8,8,9,10,5
29,2,2020,5,50,8,14,7,7,8,12,6
29,2,2020,5,55,7,17,7,7,5,9,5
29,2,2020,6,0,6,19,9,8,6,6,6
29,2,2020,6,5,6,17,8,7,6,7,6
29,2,2020,6,10,7,14,10,9,9,7,6
29,2,2020,6,15,8,15,10,10,8,7,7
29,2,2020,6,20,8,14,11,9,8,8,8
29,2,2020,6,25,8,12,9,10,8,11,10
29,2,2020,6,30,8,10,9,8,7,9,11
29,2,2020,6,35,11,12,8,8,7,8,7
29,2,2020,6,40,7,15,6,6,12,8,6
29,2,2020,6,45,5,13,6,6,8,8,6
29,2,2020,6,50,5,12,6,9,7,10,6
29,2,2020,6,55,6,11,6,8,7,12,6
29,2,2020,7,0,7,11,8,8,7,12,6
29,2,2020,7,5,6,12,6,7,6,14,6
29,2,2020,7,10,7,9,8,6,6,14,8
29,2,2020,7,15,8,12,8,4,6,14,9
29,2,2020,7,20,8,13,9,8,7,15,10
29,2,2020,7,25,6,12,9,9,10,15,9
29,2,2020,7,30,7,16,7,7,10,11,8
29,2,2020,7,35,9,12,6,10,17,13,6
29,2,2020,7,40,9,13,3,7,20,13,7
29,2,2020,7,45,8,15,6,8,17,11,7
29,2,2020,7,50,7,15,5,4,16,11,6
29,2,2020,7,55,8,16,6,5,17,12,6
29,2,2020,8,0,8,16,4,5,18,12,6
29,2,2020,8,5,8,15,4,4,17,13,7
29,2,2020,8,10,8,12,7,3,16,9,8
29,2,2020,8,15,7,14,7,3,19,9,7
29,2,2020,8,20,7,16,5,7,19,8,6
29,2,2020,8,25,7,13,5,5,19,8,7
29,2,2020,8,30,8,11,6,6,15,10,5
29,2,2020,8,35,10,10,6,4,17,9,6
29,2,2020,8,40,10,9,7,4,16,8,4
29,2,2020,8,45,10,11,8,3,17,9,5
29,2,2020,8,50,12,10,11,6,15,10,6
29,2,2020,8,55,11,9,7,6,17,8,7
29,2,2020,9,0,11,9,7,6,18,8,7
29,2,2020,9,5,14,10,8,5,15,9,8
29,2,2020,9,10,12,12,7,8,17,11,7
29,2,2020,9,15,14,13,11,9,22,10,5
29,2,2020,9,20,11,17,12,8,22,11,5
29,2,2020,9,25,13,18,11,8,22,11,4
29,2,2020,9,30,15,16,14,9,19,11,5
29,2,2020,9,35,15,16,11,10,20,10,6
29,2,2020,9,40,14,15,14,11,17,12,4
29,2,2020,9,45,14,16,12,11,17,11,6
29,2,2020,9,50,16,16,14,12,19,9,5
29,2,2020,9,55,18,17,14,14,18,8,4
29,2,2020,10,0,17,18,12,12,18,8,6
29,2,2020,10,5,16,17,13,9,17,8,6
29,2,2020,10,10,14,17,12,11,14,7,5
29,2,2020,10,15,10,16,13,12,14,8,8
29,2,2020,10,20,12,15,14,12,13,9,8
29,2,2020,10,25,9,17,15,15,14,9,9
29,2,2020,10,30,8,15,17,10,15,9,12
29,2,2020,10,35,7,16,15,13,16,11,14
29,2,2020,10,40,6,15,16,12,16,10,15
29,2,2020,10,45,4,17,15,11,13,9,14
29,2,2020,10,50,6,18,18,10,14,10,13
29,2,2020,10,55,5,18,19,13,13,9,11
29,2,2020,11,0,5,19,18,12,14,10,11
29,2,2020,11,5,3,23,18,12,18,9,13
29,2,2020,11,10,4,24,15,13,17,8,11
29,2,2020,11,15,8,24,15,12,19,10,9
29,2,2020,11,20,6,17,16,14,15,9,9
29,2,2020,11,25,9,13,17,10,17,8,7
29,2,2020,11,30,7,15,21,12,17,12,8
29,2,2020,11,35,11,15,18,12,18,12,9
29,2,2020,11,40,10,16,19,15,17,12,5
29,2,2020,11,45,10,15,14,12,15,12,6
29,2,2020,11,50,11,15,12,13,11,11,7
29,2,2020,11,55,12,17,12,12,12,12,7
29,2,2020,12,0,11,18,17,14,16,12,7
29,2,2020,12,5,12,16,20,13,19,9,8
29,2,2020,12,10,13,15,20,14,16,9,9
29,2,2020,12,15,13,17,20,14,18,10,10
29,2,2020,12,20,15,22,23,14,17,11,11
29,2,2020,12,25,11,25,19,9,18,10,10
29,2,2020,12,30,11,22,20,9,22,10,11
29,2,2020,12,35,16,21,17,12,17,11,11
29,2,2020,12,40,19,24,15,8,20,11,13
29,2,2020,12,45,14,23,16,9,21,10,11
29,2,2020,12,50,12,19,17,10,22,14,13
29,2,2020,12,55,15,21,16,15,21,12,12
29,2,2020,13,0,12,18,15,15,16,13,12
29,2,2020,13,5,16,20,15,10,21,12,10
29,2,2020,13,10,16,20,16,12,21,13,11
